,dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value,storedBy,created,lastUpdated,followup
6177,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akokoro HC III,"20-24Yrs, New",Lf2Axb9E6B4,2,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6178,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akokoro HC III,"20-24Yrs, Revisits",Lf2Axb9E6B4,2,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6179,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alapata HC II,"15-19Yrs, Revisits",Lf2Axb9E6B4,1,carapai,2021-11-24T17:44:52.000+0000,2021-11-24T17:44:52.000+0000,False
6180,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alapata HC II,"20-24Yrs, New",Lf2Axb9E6B4,4,carapai,2021-11-24T17:44:52.000+0000,2021-11-24T17:44:52.000+0000,False
6181,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alapata HC II,"25-49Yrs, Revisits",Lf2Axb9E6B4,1,carapai,2021-11-24T17:44:52.000+0000,2021-11-24T17:44:52.000+0000,False
6182,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alapata HC II,"25-49Yrs, New",Lf2Axb9E6B4,2,carapai,2021-11-24T17:44:52.000+0000,2021-11-24T17:44:52.000+0000,False
6183,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akoboi HC II,"15-19Yrs, New",Lf2Axb9E6B4,4,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6184,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akoboi HC II,"20-24Yrs, New",Lf2Axb9E6B4,7,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6185,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akoboi HC II,"25-49Yrs, Revisits",Lf2Axb9E6B4,1,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6186,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akoboi HC II,"20-24Yrs, Revisits",Lf2Axb9E6B4,1,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6187,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akoboi HC II,"25-49Yrs, New",Lf2Axb9E6B4,3,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6188,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akurao HC II,"15-19Yrs, New",Lf2Axb9E6B4,1,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6189,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akurao HC II,"15-19Yrs, Revisits",Lf2Axb9E6B4,1,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6190,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akurao HC II,"20-24Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6191,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akurao HC II,"25-49Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6192,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akurao HC II,"50+Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6193,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akurao HC II,"20-24Yrs, Revisits",Lf2Axb9E6B4,2,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6194,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akurao HC II,"50+Yrs, Revisits",Lf2Axb9E6B4,0,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6195,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akurao HC II,"25-49Yrs, New",Lf2Axb9E6B4,0,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6196,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akoboi (Serere) HC II,"20-24Yrs, New",Lf2Axb9E6B4,1,carapai,2021-11-24T18:08:15.000+0000,2021-11-24T18:08:15.000+0000,False
6197,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alenda Medical Centre,"25-49Yrs, Revisits",Lf2Axb9E6B4,1,carapai,2021-11-24T17:47:23.000+0000,2021-11-24T17:47:23.000+0000,False
6198,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alenda Medical Centre,"25-49Yrs, New",Lf2Axb9E6B4,1,carapai,2021-11-24T17:47:23.000+0000,2021-11-24T17:47:23.000+0000,False
6199,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alere HC II,"15-19Yrs, New",Lf2Axb9E6B4,2,carapai,2021-11-24T13:47:17.000+0000,2021-11-24T13:47:17.000+0000,False
6200,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alere HC II,"20-24Yrs, New",Lf2Axb9E6B4,2,carapai,2021-11-24T13:47:17.000+0000,2021-11-24T13:47:17.000+0000,False
6201,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alere HC II,"25-49Yrs, Revisits",Lf2Axb9E6B4,2,carapai,2021-11-24T13:47:17.000+0000,2021-11-24T13:47:17.000+0000,False
6202,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alere HC II,"25-49Yrs, Revisits",TFRceXDkJ95,1,carapai,2021-11-24T13:45:58.000+0000,2021-11-24T13:45:58.000+0000,False
6203,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alere HC II,"25-49Yrs, New",TFRceXDkJ95,1,carapai,2021-11-24T13:45:58.000+0000,2021-11-24T13:45:58.000+0000,False
6204,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akworo HC III,"15-19Yrs, New",Lf2Axb9E6B4,1,carapai,2021-11-24T18:04:40.000+0000,2021-11-24T18:04:40.000+0000,False
6205,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akworo HC III,"20-24Yrs, New",Lf2Axb9E6B4,3,carapai,2021-11-24T18:04:40.000+0000,2021-11-24T18:04:40.000+0000,False
6206,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Akworo HC III,"25-49Yrs, New",Lf2Axb9E6B4,6,carapai,2021-11-24T18:04:40.000+0000,2021-11-24T18:04:40.000+0000,False
6207,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alangi HC III,"15-19Yrs, New",Lf2Axb9E6B4,16,carapai,2021-11-24T18:09:29.000+0000,2021-11-24T18:09:29.000+0000,False
6208,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alangi HC III,"20-24Yrs, New",Lf2Axb9E6B4,28,carapai,2021-11-24T18:09:29.000+0000,2021-11-24T18:09:29.000+0000,False
6209,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alangi HC III,"20-24Yrs, Revisits",Lf2Axb9E6B4,1,carapai,2021-11-24T18:09:29.000+0000,2021-11-24T18:09:29.000+0000,False
6210,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",202101,Alangi HC III,"25-49Yrs, New",Lf2Axb9E6B4,30,carapai,2021-11-24T18:09:29.000+0000,2021-11-24T18:09:29.000+0000,False
6211,105-MA13. Maternal deaths,202101,Alero HC III,25-49Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6212,105-MA13. Maternal deaths,202101,Alero HC III,20-24Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6213,105-MA13. Maternal deaths,202101,Alero HC III,50+Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6214,105-MA13. Maternal deaths,202101,Alero HC III,15-19Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6215,105-MA13. Maternal deaths,202101,Alero HC III,<15Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6216,105-MA13. Maternal deaths,202101,Alakas HC II,25-49Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6217,105-MA13. Maternal deaths,202101,Alakas HC II,20-24Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6218,105-MA13. Maternal deaths,202101,Alakas HC II,50+Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6219,105-MA13. Maternal deaths,202101,Alakas HC II,15-19Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6220,105-MA13. Maternal deaths,202101,Alakas HC II,<15Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6221,105-AN11. IPT Dose 4+,202101,Akuna Laber HC III,25-49Yrs,Lf2Axb9E6B4,3,carapai,2021-11-24T17:55:07.000+0000,2021-11-24T17:55:07.000+0000,False
6222,105-AN11. IPT Dose 4+,202101,Akuna Laber HC III,20-24Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T17:55:07.000+0000,2021-11-24T17:55:07.000+0000,False
6223,105-AN11. IPT Dose 4+,202101,Akuna Laber HC III,15-19Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T17:55:07.000+0000,2021-11-24T17:55:07.000+0000,False
6224,105-AN11. IPT Dose 4+,202101,Alero HC III,25-49Yrs,Lf2Axb9E6B4,24,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6225,105-AN11. IPT Dose 4+,202101,Alero HC III,20-24Yrs,Lf2Axb9E6B4,15,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6226,105-AN11. IPT Dose 4+,202101,Alero HC III,50+Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6227,105-AN11. IPT Dose 4+,202101,Alero HC III,15-19Yrs,Lf2Axb9E6B4,25,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6228,105-AN11. IPT Dose 4+,202101,Alero HC III,<15Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6229,105-AN11. IPT Dose 4+,202101,Alerek HC III,25-49Yrs,Lf2Axb9E6B4,11,carapai,2021-11-24T13:24:22.000+0000,2021-11-24T13:24:22.000+0000,False
6230,105-AN11. IPT Dose 4+,202101,Alerek HC III,20-24Yrs,Lf2Axb9E6B4,6,carapai,2021-11-24T13:24:22.000+0000,2021-11-24T13:24:22.000+0000,False
6231,105-AN11. IPT Dose 4+,202101,Alerek HC III,50+Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T13:24:22.000+0000,2021-11-24T13:24:22.000+0000,False
6232,105-AN11. IPT Dose 4+,202101,Alerek HC III,15-19Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T13:24:22.000+0000,2021-11-24T13:24:22.000+0000,False
6233,105-AN11. IPT Dose 4+,202101,Alerek HC III,<15Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T13:24:22.000+0000,2021-11-24T13:24:22.000+0000,False
6234,105-AN11. IPT Dose 4+,202101,Alakas HC II,25-49Yrs,Lf2Axb9E6B4,10,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6235,105-AN11. IPT Dose 4+,202101,Alakas HC II,20-24Yrs,Lf2Axb9E6B4,7,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6236,105-AN11. IPT Dose 4+,202101,Alakas HC II,50+Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6237,105-AN11. IPT Dose 4+,202101,Alakas HC II,15-19Yrs,Lf2Axb9E6B4,3,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6238,105-AN11. IPT Dose 4+,202101,Alakas HC II,<15Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6239,105-AN11. IPT Dose 4+,202101,Alanyi HC III,25-49Yrs,Lf2Axb9E6B4,70,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6240,105-AN11. IPT Dose 4+,202101,Alanyi HC III,20-24Yrs,Lf2Axb9E6B4,55,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6241,105-AN11. IPT Dose 4+,202101,Alanyi HC III,15-19Yrs,Lf2Axb9E6B4,24,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6242,105-AN11. IPT Dose 4+,202101,Akura HC II,25-49Yrs,Lf2Axb9E6B4,19,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6243,105-AN11. IPT Dose 4+,202101,Akura HC II,20-24Yrs,Lf2Axb9E6B4,22,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6244,105-AN11. IPT Dose 4+,202101,Akura HC II,15-19Yrs,Lf2Axb9E6B4,8,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6245,105-AN11. IPT Dose 4+,202101,Alebtong HC IV,25-49Yrs,Lf2Axb9E6B4,56,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6246,105-AN11. IPT Dose 4+,202101,Alebtong HC IV,20-24Yrs,Lf2Axb9E6B4,56,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6247,105-AN11. IPT Dose 4+,202101,Alebtong HC IV,15-19Yrs,Lf2Axb9E6B4,30,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6248,105-AN11. IPT Dose 4+,202101,Alelluyah Joint Maternity Clinic,25-49Yrs,Lf2Axb9E6B4,7,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6249,105-AN11. IPT Dose 4+,202101,Alelluyah Joint Maternity Clinic,20-24Yrs,Lf2Axb9E6B4,12,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6250,105-AN11. IPT Dose 4+,202101,Alelluyah Joint Maternity Clinic,15-19Yrs,Lf2Axb9E6B4,7,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6251,105-AN11. IPT Dose 4+,202101,Akokoro HC III,25-49Yrs,Lf2Axb9E6B4,21,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6252,105-AN11. IPT Dose 4+,202101,Akokoro HC III,20-24Yrs,Lf2Axb9E6B4,19,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6253,105-AN11. IPT Dose 4+,202101,Akokoro HC III,15-19Yrs,Lf2Axb9E6B4,6,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6254,105-AN11. IPT Dose 4+,202101,Alado HC II,25-49Yrs,Lf2Axb9E6B4,4,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6255,105-AN11. IPT Dose 4+,202101,Alado HC II,20-24Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6256,105-AN11. IPT Dose 4+,202101,Alado HC II,15-19Yrs,Lf2Axb9E6B4,1,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6257,105-AN11. IPT Dose 4+,202101,Alenga HC III,25-49Yrs,Lf2Axb9E6B4,15,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6258,105-AN11. IPT Dose 4+,202101,Alenga HC III,20-24Yrs,Lf2Axb9E6B4,20,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6259,105-AN11. IPT Dose 4+,202101,Alenga HC III,15-19Yrs,Lf2Axb9E6B4,9,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6260,105-AN11. IPT Dose 4+,202101,Alapata HC II,20-24Yrs,Lf2Axb9E6B4,3,carapai,2021-11-24T17:44:52.000+0000,2021-11-24T17:44:52.000+0000,False
6261,105-AN11. IPT Dose 4+,202101,Alapata HC II,15-19Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T17:44:52.000+0000,2021-11-24T17:44:52.000+0000,False
6262,105-AN11. IPT Dose 4+,202101,Alango HC II,25-49Yrs,Lf2Axb9E6B4,10,carapai,2021-11-24T18:05:30.000+0000,2021-11-24T18:05:30.000+0000,False
6263,105-AN11. IPT Dose 4+,202101,Alango HC II,20-24Yrs,Lf2Axb9E6B4,15,carapai,2021-11-24T18:05:30.000+0000,2021-11-24T18:05:30.000+0000,False
6264,105-AN11. IPT Dose 4+,202101,Alango HC II,15-19Yrs,Lf2Axb9E6B4,7,carapai,2021-11-24T18:05:30.000+0000,2021-11-24T18:05:30.000+0000,False
6265,105-AN11. IPT Dose 4+,202101,Alao HC II,25-49Yrs,Lf2Axb9E6B4,4,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
6266,105-AN11. IPT Dose 4+,202101,Alao HC II,20-24Yrs,Lf2Axb9E6B4,6,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
6267,105-AN11. IPT Dose 4+,202101,Alao HC II,50+Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
6268,105-AN11. IPT Dose 4+,202101,Alao HC II,15-19Yrs,Lf2Axb9E6B4,6,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
6269,105-AN11. IPT Dose 4+,202101,Alao HC II,<15Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
6270,105-AN11. IPT Dose 4+,202101,Akwangi HC II,25-49Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
6271,105-AN11. IPT Dose 4+,202101,Akwangi HC II,20-24Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
6272,105-AN11. IPT Dose 4+,202101,Akwangi HC II,50+Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
6273,105-AN11. IPT Dose 4+,202101,Akwangi HC II,15-19Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
6274,105-AN11. IPT Dose 4+,202101,Akwangi HC II,<15Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T18:05:35.000+0000,2021-11-24T18:05:35.000+0000,False
6275,105-AN11. IPT Dose 4+,202101,Alere (Amuria) HC II,25-49Yrs,Lf2Axb9E6B4,12,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
6276,105-AN11. IPT Dose 4+,202101,Alere (Amuria) HC II,20-24Yrs,Lf2Axb9E6B4,12,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
6277,105-AN11. IPT Dose 4+,202101,Alere (Amuria) HC II,15-19Yrs,Lf2Axb9E6B4,10,carapai,2021-11-24T16:34:21.000+0000,2021-11-24T16:34:21.000+0000,False
6278,105-AN11. IPT Dose 4+,202101,Akoboi HC II,25-49Yrs,Lf2Axb9E6B4,11,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6279,105-AN11. IPT Dose 4+,202101,Akoboi HC II,20-24Yrs,Lf2Axb9E6B4,25,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6280,105-AN11. IPT Dose 4+,202101,Akoboi HC II,15-19Yrs,Lf2Axb9E6B4,10,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6281,105-AN11. IPT Dose 4+,202101,Akurao HC II,25-49Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6282,105-AN11. IPT Dose 4+,202101,Akurao HC II,20-24Yrs,Lf2Axb9E6B4,6,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6283,105-AN11. IPT Dose 4+,202101,Akurao HC II,50+Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6284,105-AN11. IPT Dose 4+,202101,Akurao HC II,15-19Yrs,Lf2Axb9E6B4,1,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6285,105-AN11. IPT Dose 4+,202101,Akurao HC II,<15Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T17:52:34.000+0000,2021-11-24T17:52:34.000+0000,False
6286,105-AN11. IPT Dose 4+,202101,Akoboi (Serere) HC II,25-49Yrs,Lf2Axb9E6B4,6,carapai,2021-11-24T18:08:15.000+0000,2021-11-24T18:08:15.000+0000,False
6287,105-AN11. IPT Dose 4+,202101,Akoboi (Serere) HC II,20-24Yrs,Lf2Axb9E6B4,12,carapai,2021-11-24T18:08:15.000+0000,2021-11-24T18:08:15.000+0000,False
6288,105-AN11. IPT Dose 4+,202101,Akoboi (Serere) HC II,15-19Yrs,Lf2Axb9E6B4,6,carapai,2021-11-24T18:08:15.000+0000,2021-11-24T18:08:15.000+0000,False
6289,105-AN11. IPT Dose 4+,202101,Alenda Medical Centre,25-49Yrs,Lf2Axb9E6B4,1,carapai,2021-11-24T17:47:23.000+0000,2021-11-24T17:47:23.000+0000,False
6290,105-AN11. IPT Dose 4+,202101,Alere HC II,25-49Yrs,Lf2Axb9E6B4,7,carapai,2021-11-24T13:47:17.000+0000,2021-11-24T13:47:17.000+0000,False
6291,105-AN11. IPT Dose 4+,202101,Alere HC II,25-49Yrs,TFRceXDkJ95,4,carapai,2021-11-24T13:45:58.000+0000,2021-11-24T13:45:58.000+0000,False
6292,105-AN11. IPT Dose 4+,202101,Alere HC II,20-24Yrs,Lf2Axb9E6B4,7,carapai,2021-11-24T13:47:17.000+0000,2021-11-24T13:47:17.000+0000,False
6293,105-AN11. IPT Dose 4+,202101,Alere HC II,20-24Yrs,TFRceXDkJ95,4,carapai,2021-11-24T13:45:58.000+0000,2021-11-24T13:45:58.000+0000,False
6294,105-AN11. IPT Dose 4+,202101,Alere HC II,15-19Yrs,Lf2Axb9E6B4,3,carapai,2021-11-24T13:47:17.000+0000,2021-11-24T13:47:17.000+0000,False
6295,105-AN11. IPT Dose 4+,202101,Alere HC II,15-19Yrs,TFRceXDkJ95,1,carapai,2021-11-24T13:45:58.000+0000,2021-11-24T13:45:58.000+0000,False
6296,105-AN11. IPT Dose 4+,202101,Akworo HC III,25-49Yrs,Lf2Axb9E6B4,27,carapai,2021-11-24T18:04:40.000+0000,2021-11-24T18:04:40.000+0000,False
6297,105-AN11. IPT Dose 4+,202101,Akworo HC III,20-24Yrs,Lf2Axb9E6B4,30,carapai,2021-11-24T18:04:40.000+0000,2021-11-24T18:04:40.000+0000,False
6298,105-AN11. IPT Dose 4+,202101,Akworo HC III,15-19Yrs,Lf2Axb9E6B4,17,carapai,2021-11-24T18:04:40.000+0000,2021-11-24T18:04:40.000+0000,False
6299,105-AN11. IPT Dose 4+,202101,Alangi HC III,25-49Yrs,Lf2Axb9E6B4,20,carapai,2021-11-24T18:09:29.000+0000,2021-11-24T18:09:29.000+0000,False
6300,105-AN11. IPT Dose 4+,202101,Alangi HC III,20-24Yrs,Lf2Axb9E6B4,13,carapai,2021-11-24T18:09:29.000+0000,2021-11-24T18:09:29.000+0000,False
6301,105-AN11. IPT Dose 4+,202101,Alangi HC III,15-19Yrs,Lf2Axb9E6B4,12,carapai,2021-11-24T18:09:29.000+0000,2021-11-24T18:09:29.000+0000,False
6302,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,202101,Alero HC III,default,Lf2Axb9E6B4,37,carapai,2021-11-24T18:04:46.000+0000,2021-11-24T18:04:46.000+0000,False
6303,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,202101,Alerek HC III,default,Lf2Axb9E6B4,0,carapai,2021-11-24T13:24:22.000+0000,2021-11-24T13:24:22.000+0000,False
6304,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,202101,Alakas HC II,default,Lf2Axb9E6B4,48,carapai,2021-11-24T16:07:00.000+0000,2021-11-24T16:07:00.000+0000,False
6305,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,202101,Alanyi HC III,default,Lf2Axb9E6B4,75,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6306,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,202101,Akura HC II,default,Lf2Axb9E6B4,15,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6307,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,202101,Alebtong HC IV,default,Lf2Axb9E6B4,163,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6308,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,202101,Alelluyah Joint Maternity Clinic,default,Lf2Axb9E6B4,41,carapai,2021-11-24T14:56:42.000+0000,2021-11-24T14:56:42.000+0000,False
6309,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,202101,Akokoro HC III,default,Lf2Axb9E6B4,76,carapai,2021-11-24T17:25:20.000+0000,2021-11-24T17:25:20.000+0000,False
6310,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,202101,Alango HC II,default,Lf2Axb9E6B4,12,carapai,2021-11-24T18:05:30.000+0000,2021-11-24T18:05:30.000+0000,False
